服务区,子集掩码,货箱编号列表,机型,箱数,质量_kg,体积_m3,能耗_kwh,作业时间_s,返航SOC
S001,24788,"S001-WAT-01,S001-WAT-03,S001-WAT-05,S001-WAT-06,S001-HYG-01,S001-HYG-02",C,6,68.0,0.178,2.664258020296068,1493.280847221722,0.6669677474629915
S001,24789,"S001-MED-01,S001-WAT-01,S001-WAT-03,S001-WAT-05,S001-WAT-06,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,24790,"S001-MED-02,S001-WAT-01,S001-WAT-03,S001-WAT-05,S001-WAT-06,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,24791,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-03,S001-WAT-05,S001-WAT-06,S001-HYG-01,S001-HYG-02",C,8,74.0,0.202,2.8456027365225545,1625.280847221722,0.6442996579346807
S001,24792,"S001-WAT-02,S001-WAT-03,S001-WAT-05,S001-WAT-06,S001-HYG-01,S001-HYG-02",C,6,68.0,0.178,2.664258020296068,1493.280847221722,0.6669677474629915
S001,24793,"S001-MED-01,S001-WAT-02,S001-WAT-03,S001-WAT-05,S001-WAT-06,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,24794,"S001-MED-02,S001-WAT-02,S001-WAT-03,S001-WAT-05,S001-WAT-06,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,24795,"S001-MED-01,S001-MED-02,S001-WAT-02,S001-WAT-03,S001-WAT-05,S001-WAT-06,S001-HYG-01,S001-HYG-02",C,8,74.0,0.202,2.8456027365225545,1625.280847221722,0.6442996579346807
S001,24800,"S001-WAT-04,S001-WAT-05,S001-WAT-06,S001-HYG-01,S001-HYG-02",C,5,54.0,0.151,2.370692596415342,1427.280847221722,0.7036634254480822
S001,24801,"S001-MED-01,S001-WAT-04,S001-WAT-05,S001-WAT-06,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,24802,"S001-MED-02,S001-WAT-04,S001-WAT-05,S001-WAT-06,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,24803,"S001-MED-01,S001-MED-02,S001-WAT-04,S001-WAT-05,S001-WAT-06,S001-HYG-01,S001-HYG-02",C,7,60.0,0.17500000000000002,2.47930901166091,1559.280847221722,0.6900863735423863
S001,24804,"S001-WAT-01,S001-WAT-04,S001-WAT-05,S001-WAT-06,S001-HYG-01,S001-HYG-02",C,6,68.0,0.178,2.664258020296068,1493.280847221722,0.6669677474629915
S001,24805,"S001-MED-01,S001-WAT-01,S001-WAT-04,S001-WAT-05,S001-WAT-06,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,24806,"S001-MED-02,S001-WAT-01,S001-WAT-04,S001-WAT-05,S001-WAT-06,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,24807,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-04,S001-WAT-05,S001-WAT-06,S001-HYG-01,S001-HYG-02",C,8,74.0,0.202,2.8456027365225545,1625.280847221722,0.6442996579346807
S001,24808,"S001-WAT-02,S001-WAT-04,S001-WAT-05,S001-WAT-06,S001-HYG-01,S001-HYG-02",C,6,68.0,0.178,2.664258020296068,1493.280847221722,0.6669677474629915
S001,24809,"S001-MED-01,S001-WAT-02,S001-WAT-04,S001-WAT-05,S001-WAT-06,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,24810,"S001-MED-02,S001-WAT-02,S001-WAT-04,S001-WAT-05,S001-WAT-06,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,24811,"S001-MED-01,S001-MED-02,S001-WAT-02,S001-WAT-04,S001-WAT-05,S001-WAT-06,S001-HYG-01,S001-HYG-02",C,8,74.0,0.202,2.8456027365225545,1625.280847221722,0.6442996579346807
S001,24816,"S001-WAT-03,S001-WAT-04,S001-WAT-05,S001-WAT-06,S001-HYG-01,S001-HYG-02",C,6,68.0,0.178,2.664258020296068,1493.280847221722,0.6669677474629915
S001,24817,"S001-MED-01,S001-WAT-03,S001-WAT-04,S001-WAT-05,S001-WAT-06,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,24818,"S001-MED-02,S001-WAT-03,S001-WAT-04,S001-WAT-05,S001-WAT-06,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,24819,"S001-MED-01,S001-MED-02,S001-WAT-03,S001-WAT-04,S001-WAT-05,S001-WAT-06,S001-HYG-01,S001-HYG-02",C,8,74.0,0.202,2.8456027365225545,1625.280847221722,0.6442996579346807
S001,24832,"S001-WAT-07,S001-HYG-01,S001-HYG-02",C,3,26.0,0.097,2.059464900660192,1295.280847221722,0.742566887417476
S001,24833,"S001-MED-01,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,4,29.0,0.109,2.0821059859817432,1361.280847221722,0.7397367517522822
S001,24834,"S001-MED-02,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,4,29.0,0.109,2.0821059859817432,1361.280847221722,0.7397367517522822
S001,24835,"S001-MED-01,S001-MED-02,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,5,32.0,0.121,2.1067970435728185,1427.280847221722,0.7366503695533977
S001,24836,"S001-WAT-01,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,4,40.0,0.124,2.183932374118546,1361.280847221722,0.7270084532351817
S001,24837,"S001-MED-01,S001-WAT-01,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,5,43.0,0.136,2.2177084147137887,1427.280847221722,0.7227864481607764
S001,24838,"S001-MED-02,S001-WAT-01,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,5,43.0,0.136,2.2177084147137887,1427.280847221722,0.7227864481607764
S001,24839,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,46.0,0.14800000000000002,2.254557042140714,1493.280847221722,0.7181803697324107
S001,24840,"S001-WAT-02,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,4,40.0,0.124,2.183932374118546,1361.280847221722,0.7270084532351817
S001,24841,"S001-MED-01,S001-WAT-02,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,5,43.0,0.136,2.2177084147137887,1427.280847221722,0.7227864481607764
S001,24842,"S001-MED-02,S001-WAT-02,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,5,43.0,0.136,2.2177084147137887,1427.280847221722,0.7227864481607764
S001,24843,"S001-MED-01,S001-MED-02,S001-WAT-02,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,46.0,0.14800000000000002,2.254557042140714,1493.280847221722,0.7181803697324107
S001,24844,"S001-WAT-01,S001-WAT-02,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,5,54.0,0.151,2.370692596415342,1427.280847221722,0.7036634254480822
S001,24845,"S001-MED-01,S001-WAT-01,S001-WAT-02,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,24846,"S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,24847,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,60.0,0.17500000000000002,2.47930901166091,1559.280847221722,0.6900863735423863
S001,24848,"S001-WAT-03,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,4,40.0,0.124,2.183932374118546,1361.280847221722,0.7270084532351817
S001,24849,"S001-MED-01,S001-WAT-03,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,5,43.0,0.136,2.2177084147137887,1427.280847221722,0.7227864481607764
S001,24850,"S001-MED-02,S001-WAT-03,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,5,43.0,0.136,2.2177084147137887,1427.280847221722,0.7227864481607764
S001,24851,"S001-MED-01,S001-MED-02,S001-WAT-03,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,46.0,0.14800000000000002,2.254557042140714,1493.280847221722,0.7181803697324107
S001,24852,"S001-WAT-01,S001-WAT-03,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,5,54.0,0.151,2.370692596415342,1427.280847221722,0.7036634254480822
S001,24853,"S001-MED-01,S001-WAT-01,S001-WAT-03,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,24854,"S001-MED-02,S001-WAT-01,S001-WAT-03,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,24855,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-03,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,60.0,0.17500000000000002,2.47930901166091,1559.280847221722,0.6900863735423863
S001,24856,"S001-WAT-02,S001-WAT-03,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,5,54.0,0.151,2.370692596415342,1427.280847221722,0.7036634254480822
S001,24857,"S001-MED-01,S001-WAT-02,S001-WAT-03,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,24858,"S001-MED-02,S001-WAT-02,S001-WAT-03,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,24859,"S001-MED-01,S001-MED-02,S001-WAT-02,S001-WAT-03,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,60.0,0.17500000000000002,2.47930901166091,1559.280847221722,0.6900863735423863
S001,24860,"S001-WAT-01,S001-WAT-02,S001-WAT-03,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,68.0,0.178,2.664258020296068,1493.280847221722,0.6669677474629915
S001,24861,"S001-MED-01,S001-WAT-01,S001-WAT-02,S001-WAT-03,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,24862,"S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-03,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,24863,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-03,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,8,74.0,0.202,2.8456027365225545,1625.280847221722,0.6442996579346807
S001,24864,"S001-WAT-04,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,4,40.0,0.124,2.183932374118546,1361.280847221722,0.7270084532351817
S001,24865,"S001-MED-01,S001-WAT-04,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,5,43.0,0.136,2.2177084147137887,1427.280847221722,0.7227864481607764
S001,24866,"S001-MED-02,S001-WAT-04,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,5,43.0,0.136,2.2177084147137887,1427.280847221722,0.7227864481607764
S001,24867,"S001-MED-01,S001-MED-02,S001-WAT-04,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,46.0,0.14800000000000002,2.254557042140714,1493.280847221722,0.7181803697324107
S001,24868,"S001-WAT-01,S001-WAT-04,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,5,54.0,0.151,2.370692596415342,1427.280847221722,0.7036634254480822
S001,24869,"S001-MED-01,S001-WAT-01,S001-WAT-04,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,24870,"S001-MED-02,S001-WAT-01,S001-WAT-04,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,24871,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-04,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,60.0,0.17500000000000002,2.47930901166091,1559.280847221722,0.6900863735423863
S001,24872,"S001-WAT-02,S001-WAT-04,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,5,54.0,0.151,2.370692596415342,1427.280847221722,0.7036634254480822
S001,24873,"S001-MED-01,S001-WAT-02,S001-WAT-04,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,24874,"S001-MED-02,S001-WAT-02,S001-WAT-04,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,24875,"S001-MED-01,S001-MED-02,S001-WAT-02,S001-WAT-04,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,60.0,0.17500000000000002,2.47930901166091,1559.280847221722,0.6900863735423863
S001,24876,"S001-WAT-01,S001-WAT-02,S001-WAT-04,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,68.0,0.178,2.664258020296068,1493.280847221722,0.6669677474629915
S001,24877,"S001-MED-01,S001-WAT-01,S001-WAT-02,S001-WAT-04,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,24878,"S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-04,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,24879,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-04,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,8,74.0,0.202,2.8456027365225545,1625.280847221722,0.6442996579346807
S001,24880,"S001-WAT-03,S001-WAT-04,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,5,54.0,0.151,2.370692596415342,1427.280847221722,0.7036634254480822
S001,24881,"S001-MED-01,S001-WAT-03,S001-WAT-04,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,24882,"S001-MED-02,S001-WAT-03,S001-WAT-04,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,24883,"S001-MED-01,S001-MED-02,S001-WAT-03,S001-WAT-04,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,60.0,0.17500000000000002,2.47930901166091,1559.280847221722,0.6900863735423863
S001,24884,"S001-WAT-01,S001-WAT-03,S001-WAT-04,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,68.0,0.178,2.664258020296068,1493.280847221722,0.6669677474629915
S001,24885,"S001-MED-01,S001-WAT-01,S001-WAT-03,S001-WAT-04,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,24886,"S001-MED-02,S001-WAT-01,S001-WAT-03,S001-WAT-04,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,24887,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-03,S001-WAT-04,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,8,74.0,0.202,2.8456027365225545,1625.280847221722,0.6442996579346807
S001,24888,"S001-WAT-02,S001-WAT-03,S001-WAT-04,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,68.0,0.178,2.664258020296068,1493.280847221722,0.6669677474629915
S001,24889,"S001-MED-01,S001-WAT-02,S001-WAT-03,S001-WAT-04,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,24890,"S001-MED-02,S001-WAT-02,S001-WAT-03,S001-WAT-04,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,24891,"S001-MED-01,S001-MED-02,S001-WAT-02,S001-WAT-03,S001-WAT-04,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,8,74.0,0.202,2.8456027365225545,1625.280847221722,0.6442996579346807
S001,24896,"S001-WAT-05,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,4,40.0,0.124,2.183932374118546,1361.280847221722,0.7270084532351817
S001,24897,"S001-MED-01,S001-WAT-05,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,5,43.0,0.136,2.2177084147137887,1427.280847221722,0.7227864481607764
S001,24898,"S001-MED-02,S001-WAT-05,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,5,43.0,0.136,2.2177084147137887,1427.280847221722,0.7227864481607764
S001,24899,"S001-MED-01,S001-MED-02,S001-WAT-05,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,46.0,0.14800000000000002,2.254557042140714,1493.280847221722,0.7181803697324107
S001,24900,"S001-WAT-01,S001-WAT-05,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,5,54.0,0.151,2.370692596415342,1427.280847221722,0.7036634254480822
S001,24901,"S001-MED-01,S001-WAT-01,S001-WAT-05,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,24902,"S001-MED-02,S001-WAT-01,S001-WAT-05,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,24903,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-05,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,60.0,0.17500000000000002,2.47930901166091,1559.280847221722,0.6900863735423863
S001,24904,"S001-WAT-02,S001-WAT-05,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,5,54.0,0.151,2.370692596415342,1427.280847221722,0.7036634254480822
S001,24905,"S001-MED-01,S001-WAT-02,S001-WAT-05,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,24906,"S001-MED-02,S001-WAT-02,S001-WAT-05,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,24907,"S001-MED-01,S001-MED-02,S001-WAT-02,S001-WAT-05,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,60.0,0.17500000000000002,2.47930901166091,1559.280847221722,0.6900863735423863
S001,24908,"S001-WAT-01,S001-WAT-02,S001-WAT-05,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,68.0,0.178,2.664258020296068,1493.280847221722,0.6669677474629915
S001,24909,"S001-MED-01,S001-WAT-01,S001-WAT-02,S001-WAT-05,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,24910,"S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-05,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,24911,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-05,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,8,74.0,0.202,2.8456027365225545,1625.280847221722,0.6442996579346807
S001,24912,"S001-WAT-03,S001-WAT-05,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,5,54.0,0.151,2.370692596415342,1427.280847221722,0.7036634254480822
S001,24913,"S001-MED-01,S001-WAT-03,S001-WAT-05,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,24914,"S001-MED-02,S001-WAT-03,S001-WAT-05,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,24915,"S001-MED-01,S001-MED-02,S001-WAT-03,S001-WAT-05,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,60.0,0.17500000000000002,2.47930901166091,1559.280847221722,0.6900863735423863
S001,24916,"S001-WAT-01,S001-WAT-03,S001-WAT-05,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,68.0,0.178,2.664258020296068,1493.280847221722,0.6669677474629915
S001,24917,"S001-MED-01,S001-WAT-01,S001-WAT-03,S001-WAT-05,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,24918,"S001-MED-02,S001-WAT-01,S001-WAT-03,S001-WAT-05,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,24919,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-03,S001-WAT-05,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,8,74.0,0.202,2.8456027365225545,1625.280847221722,0.6442996579346807
S001,24920,"S001-WAT-02,S001-WAT-03,S001-WAT-05,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,68.0,0.178,2.664258020296068,1493.280847221722,0.6669677474629915
S001,24921,"S001-MED-01,S001-WAT-02,S001-WAT-03,S001-WAT-05,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,24922,"S001-MED-02,S001-WAT-02,S001-WAT-03,S001-WAT-05,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,24923,"S001-MED-01,S001-MED-02,S001-WAT-02,S001-WAT-03,S001-WAT-05,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,8,74.0,0.202,2.8456027365225545,1625.280847221722,0.6442996579346807
S001,24928,"S001-WAT-04,S001-WAT-05,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,5,54.0,0.151,2.370692596415342,1427.280847221722,0.7036634254480822
S001,24929,"S001-MED-01,S001-WAT-04,S001-WAT-05,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,24930,"S001-MED-02,S001-WAT-04,S001-WAT-05,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,24931,"S001-MED-01,S001-MED-02,S001-WAT-04,S001-WAT-05,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,60.0,0.17500000000000002,2.47930901166091,1559.280847221722,0.6900863735423863
S001,24932,"S001-WAT-01,S001-WAT-04,S001-WAT-05,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,68.0,0.178,2.664258020296068,1493.280847221722,0.6669677474629915
S001,24933,"S001-MED-01,S001-WAT-01,S001-WAT-04,S001-WAT-05,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,24934,"S001-MED-02,S001-WAT-01,S001-WAT-04,S001-WAT-05,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,24935,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-04,S001-WAT-05,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,8,74.0,0.202,2.8456027365225545,1625.280847221722,0.6442996579346807
S001,24936,"S001-WAT-02,S001-WAT-04,S001-WAT-05,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,68.0,0.178,2.664258020296068,1493.280847221722,0.6669677474629915
S001,24937,"S001-MED-01,S001-WAT-02,S001-WAT-04,S001-WAT-05,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,24938,"S001-MED-02,S001-WAT-02,S001-WAT-04,S001-WAT-05,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,24939,"S001-MED-01,S001-MED-02,S001-WAT-02,S001-WAT-04,S001-WAT-05,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,8,74.0,0.202,2.8456027365225545,1625.280847221722,0.6442996579346807
S001,24944,"S001-WAT-03,S001-WAT-04,S001-WAT-05,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,68.0,0.178,2.664258020296068,1493.280847221722,0.6669677474629915
S001,24945,"S001-MED-01,S001-WAT-03,S001-WAT-04,S001-WAT-05,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,24946,"S001-MED-02,S001-WAT-03,S001-WAT-04,S001-WAT-05,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,24947,"S001-MED-01,S001-MED-02,S001-WAT-03,S001-WAT-04,S001-WAT-05,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,8,74.0,0.202,2.8456027365225545,1625.280847221722,0.6442996579346807
S001,24960,"S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,4,40.0,0.124,2.183932374118546,1361.280847221722,0.7270084532351817
S001,24961,"S001-MED-01,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,5,43.0,0.136,2.2177084147137887,1427.280847221722,0.7227864481607764
S001,24962,"S001-MED-02,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,5,43.0,0.136,2.2177084147137887,1427.280847221722,0.7227864481607764
S001,24963,"S001-MED-01,S001-MED-02,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,46.0,0.14800000000000002,2.254557042140714,1493.280847221722,0.7181803697324107
S001,24964,"S001-WAT-01,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,5,54.0,0.151,2.370692596415342,1427.280847221722,0.7036634254480822
S001,24965,"S001-MED-01,S001-WAT-01,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,24966,"S001-MED-02,S001-WAT-01,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,24967,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,60.0,0.17500000000000002,2.47930901166091,1559.280847221722,0.6900863735423863
S001,24968,"S001-WAT-02,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,5,54.0,0.151,2.370692596415342,1427.280847221722,0.7036634254480822
S001,24969,"S001-MED-01,S001-WAT-02,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,24970,"S001-MED-02,S001-WAT-02,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
